Time,Tair(`C),Humidity(%),Pressure(hPa),WindDirection(Deg),WindSpeed(m/s),GlobalRadiation(MJ/m^2)
2017-01-01 00:00,5.6,72,1027.5,290,1.6,0
2017-01-01 01:00,6.6,68,1027.4,290,2.3,0
2017-01-01 02:00,5.5,73,1027.5,270,2.5,0
2017-01-01 03:00,6.4,70,1027.4,270,2.7,0
2017-01-01 04:00,6.9,69,1027.4,270,2.9,0
2017-01-01 05:00,6.7,70,1027.1,270,2.3,0
2017-01-01 06:00,7.6,68,1026.9,270,2.7,0
2017-01-01 07:00,7.2,70,1027.3,290,1.6,0
2017-01-01 08:00,5.4,77,1027.6,290,2.9,0
2017-01-01 09:00,7.8,70,1028,290,2.2,0
2017-01-01 10:00,11.2,58,1028.3,320,1,0
2017-01-01 11:00,12.5,54,1028.2,320,1.1,0
2017-01-01 12:00,13.4,51,1027.5,200,2.1,0
2017-01-01 13:00,13.5,55,1026.6,200,3.1,0
2017-01-01 14:00,13.9,53,1025.4,180,1.8,0
2017-01-01 15:00,12.7,60,1024.7,180,2.1,0
2017-01-01 16:00,12.7,61,1024.2,180,1.9,0
2017-01-01 17:00,12.3,61,1023.7,110,1.2,0
2017-01-01 18:00,8.9,79,1023.4,0,0.2,0
2017-01-01 19:00,9.3,77,1023.8,270,1.1,0
2017-01-01 20:00,9.6,75,1023.8,290,1.2,0
2017-01-01 21:00,9.6,75,1023.8,290,1.9,0
2017-01-01 22:00,9.4,75,1023.1,320,1.2,0
2017-01-01 23:00,8.7,78,1022.6,290,2,0
2017-01-02 00:00,8.8,75,1022.4,290,2.2,0
2017-01-02 01:00,8.9,76,1021.9,290,1.6,0
2017-01-02 02:00,9.2,76,1021.4,290,1.4,0
2017-01-02 03:00,9.4,76,1021.5,290,1.5,0
2017-01-02 04:00,9.4,77,1020.9,320,1.3,0
2017-01-02 05:00,8.5,81,1020.1,290,1.6,0
2017-01-02 06:00,10.1,74,1020,290,1.7,0
2017-01-02 07:00,10.1,82,1020.4,290,1.7,0
2017-01-02 08:00,10.4,84,1020.7,290,1.5,0
2017-01-02 09:00,10.6,88,1021.2,320,1.3,0
2017-01-02 10:00,10.8,92,1021.4,340,2.6,0
2017-01-02 11:00,11.3,86,1021.6,290,1.6,0
2017-01-02 12:00,12,79,1020.7,290,2.6,0
2017-01-02 13:00,13.4,71,1019.9,340,1.6,0
2017-01-02 14:00,13.6,75,1019.5,340,2.5,0
2017-01-02 15:00,14,71,1019.2,360,1.9,0
2017-01-02 16:00,13,76,1019.6,340,3.2,0
2017-01-02 17:00,12.4,76,1019.9,290,2.3,0
2017-01-02 18:00,10.8,81,1020.2,290,1.1,0
2017-01-02 19:00,10.6,78,1020.4,290,4.3,0
2017-01-02 20:00,9.6,82,1020.8,290,4.1,0
2017-01-02 21:00,9.5,82,1021.3,290,3.6,0
2017-01-02 22:00,8.5,86,1021.4,290,2.3,0
2017-01-02 23:00,8.1,87,1021.2,290,1.7,0
2017-01-03 00:00,8.5,86,1020.9,290,1,0
2017-01-03 01:00,6.1,91,1020.7,0,0.2,0
2017-01-03 02:00,8.4,86,1020.9,290,2.5,0
2017-01-03 03:00,9.2,82,1021.4,290,4.1,0
2017-01-03 04:00,8.9,79,1021.6,290,4.3,0
2017-01-03 05:00,7.6,85,1021.7,290,3,0
2017-01-03 06:00,7,85,1021.6,290,3.2,0
2017-01-03 07:00,7.5,80,1021.8,290,4.4,0
2017-01-03 08:00,6.7,82,1022.3,290,2.1,0
2017-01-03 09:00,7.7,75,1022.5,290,2.3,0
2017-01-03 10:00,9.2,67,1023,320,2.8,0
2017-01-03 11:00,10.4,55,1023.1,320,3.2,0
2017-01-03 12:00,11.1,49,1022.2,340,3.8,0
2017-01-03 13:00,11,47,1021.3,360,5.7,0
2017-01-03 14:00,11.5,46,1020.6,340,4.6,0
2017-01-03 15:00,12,31,1020.6,320,3,0
2017-01-03 16:00,12,38,1020.5,320,2.3,0
2017-01-03 17:00,10.4,44,1020.7,340,1.9,0
2017-01-03 18:00,8.6,46,1020.8,290,2.3,0
2017-01-03 19:00,6.7,52,1021,290,3.6,0
2017-01-03 20:00,6.6,43,1021,290,4.3,0
2017-01-03 21:00,6.8,53,1021.3,290,4.6,0
2017-01-03 22:00,6.9,57,1021.1,290,3.8,0
2017-01-03 23:00,7.2,66,1021.2,290,4,0
2017-01-04 00:00,7,75,1021,290,4.4,0
2017-01-04 01:00,7,72,1020.6,290,4.1,0
2017-01-04 02:00,7.2,72,1020.7,290,5,0
2017-01-04 03:00,6.9,76,1020.7,340,2.6,0
2017-01-04 04:00,7.6,75,1020.8,290,4.1,0
2017-01-04 05:00,7.1,78,1020.5,340,1.1,0
2017-01-04 06:00,7.6,74,1020.2,290,3.3,0
2017-01-04 07:00,6.9,69,1020.9,360,0.7,0
2017-01-04 08:00,7.1,65,1021.2,320,1.6,0
2017-01-04 09:00,8.4,61,1022,290,1.8,0
2017-01-04 10:00,10.7,50,1021.9,290,3.4,0
2017-01-04 11:00,11.2,48,1021.9,320,3.1,0
2017-01-04 12:00,11.5,42,1021.1,320,2.8,0
2017-01-04 13:00,10.9,60,1020.5,340,4,0
2017-01-04 14:00,11.3,64,1019.8,320,2.9,0
2017-01-04 15:00,11.6,64,1019.4,340,3.8,0
2017-01-04 16:00,11.4,64,1019.4,320,2.9,0
2017-01-04 17:00,10.1,70,1019.7,320,2.3,0
2017-01-04 18:00,8.6,76,1020.4,290,2,0
2017-01-04 19:00,8.4,78,1020.4,290,2.5,0
2017-01-04 20:00,8.6,77,1020.6,290,3.3,0
2017-01-04 21:00,7.6,81,1021,70,0.8,0
2017-01-04 22:00,6.7,85,1021,70,0.7,0
2017-01-04 23:00,8.2,80,1020.9,290,2,0
2017-01-05 00:00,8,81,1020.5,320,2,0
2017-01-05 01:00,7.9,84,1020.1,290,2,0
2017-01-05 02:00,7.3,86,1020.4,0,0.2,0
2017-01-05 03:00,7.9,80,1020.7,290,2.2,0
2017-01-05 04:00,8.3,77,1020.1,290,1.2,0
2017-01-05 05:00,8.1,72,1019.8,270,1.4,0
2017-01-05 06:00,8.7,71,1019.8,290,1.5,0
2017-01-05 07:00,8.9,74,1020.6,290,1.1,0
2017-01-05 08:00,9.7,74,1020.8,340,2.1,0
2017-01-05 09:00,11,73,1021.1,360,1.3,0
2017-01-05 10:00,13,72,1021.6,50,3,0
2017-01-05 11:00,14.2,62,1021.8,50,2.7,0
2017-01-05 12:00,14.3,60,1021.3,70,3.9,0
2017-01-05 13:00,14.6,58,1020.5,70,4.2,0
2017-01-05 14:00,14,61,1020,70,4.3,0
2017-01-05 15:00,13.2,66,1020.2,70,4.5,0
2017-01-05 16:00,13.3,62,1020.5,50,4.8,0
2017-01-05 17:00,13.2,71,1020.9,50,3.9,0
2017-01-05 18:00,13.3,76,1020.9,70,5.8,0
2017-01-05 19:00,12.4,80,1021.2,70,5.7,0
2017-01-05 20:00,12.3,82,1021.5,70,5.8,0
2017-01-05 21:00,11.4,88,1021.4,70,6.2,0
2017-01-05 22:00,11.4,88,1021.6,50,6.9,0
2017-01-05 23:00,11.4,89,1021.3,50,6.8,0
2017-01-06 00:00,11.5,84,1021.2,70,6.6,0
2017-01-06 01:00,12.1,76,1020.8,70,7,0
2017-01-06 02:00,12,70,1021.6,50,6.3,0
2017-01-06 03:00,11.5,72,1022.1,50,7.4,0
2017-01-06 04:00,11.3,67,1022.2,50,6.1,0
2017-01-06 05:00,11.3,64,1021.8,50,6.7,0
2017-01-06 06:00,11.3,65,1022.3,50,5.8,0
2017-01-06 07:00,11.3,65,1022.9,50,5.1,0
2017-01-06 08:00,11.3,64,1023.2,50,5.8,0
2017-01-06 09:00,11.5,65,1023.6,70,5.9,0
2017-01-06 10:00,12,64,1023.9,50,4.5,0
2017-01-06 11:00,12.7,60,1023.6,50,4.4,0
2017-01-06 12:00,12.6,62,1022.7,70,4.7,0
2017-01-06 13:00,13,59,1021.7,50,5,0
2017-01-06 14:00,12.8,58,1021,50,4.3,0
2017-01-06 15:00,12.8,61,1020.9,50,3.8,0
2017-01-06 16:00,12.8,61,1020.9,50,4.1,0
2017-01-06 17:00,12.2,66,1020.8,50,3.8,0
2017-01-06 18:00,11.6,65,1021.2,50,3.1,0
2017-01-06 19:00,11.6,63,1021.5,50,3.2,0
2017-01-06 20:00,11.8,63,1021.6,50,3.1,0
2017-01-06 21:00,11.9,64,1021.3,50,2.9,0
2017-01-06 22:00,12.1,62,1021.1,50,3.5,0
2017-01-06 23:00,12.1,62,1021.1,50,3,0
2017-01-07 00:00,12.2,62,1020.6,50,3.5,0
2017-01-07 01:00,12,63,1020.4,50,2.6,0
2017-01-07 02:00,11.9,63,1019.6,70,3.4,0
2017-01-07 03:00,12.2,66,1019.5,50,3.4,0
2017-01-07 04:00,11.7,67,1019.1,50,2.8,0
2017-01-07 05:00,12,66,1018.9,50,3.1,0
2017-01-07 06:00,12,68,1018.8,50,3.2,0
2017-01-07 07:00,12.1,67,1018.9,50,3.5,0
2017-01-07 08:00,12.3,67,1018.9,50,3.3,0
2017-01-07 09:00,12.8,67,1018.9,50,3.2,0
2017-01-07 10:00,13.2,69,1018.8,50,3.7,0
2017-01-07 11:00,13.3,69,1018.8,50,3.4,0
2017-01-07 12:00,13.7,69,1017.4,50,3.3,0
2017-01-07 13:00,13.9,67,1015.6,50,3.9,0
2017-01-07 14:00,13.8,71,1014.1,50,3.9,0
2017-01-07 15:00,13.6,74,1014,50,3.5,0
2017-01-07 16:00,13.7,74,1013.9,50,3.8,0
2017-01-07 17:00,12.2,90,1013.9,70,3.4,0
2017-01-07 18:00,12.3,90,1013.4,70,4.1,0
2017-01-07 19:00,12.6,84,1013.6,90,4.9,0
2017-01-07 20:00,12,89,1013.5,70,4.8,0
2017-01-07 21:00,11.4,91,1013,50,2.6,0
2017-01-07 22:00,11.6,93,1013,50,2.1,0
2017-01-07 23:00,12.5,94,1012.3,50,3.3,0
2017-01-08 00:00,12.8,93,1011.6,70,4,0
2017-01-08 01:00,13,93,1010.6,50,5.2,0
2017-01-08 02:00,12.7,93,1010.4,50,4.7,0
2017-01-08 03:00,11.5,92,1010,20,5.6,0
2017-01-08 04:00,10.8,92,1009.8,360,6.1,0
2017-01-08 05:00,10.2,91,1009.6,360,6.8,0
2017-01-08 06:00,10.2,91,1009.7,360,5.5,0
2017-01-08 07:00,10.4,88,1010.1,360,4.6,0
2017-01-08 08:00,10.8,87,1010.8,360,3.5,0
2017-01-08 09:00,11.1,84,1011.4,360,2.9,0
2017-01-08 10:00,11.3,82,1011.7,360,3.7,0
2017-01-08 11:00,12.2,79,1011.3,360,3.1,0
2017-01-08 12:00,12.4,77,1010.7,360,4.3,0
2017-01-08 13:00,12.5,76,1010,340,3.6,0
2017-01-08 14:00,11.8,73,1009.3,340,2.8,0
2017-01-08 15:00,12.4,73,1009.3,340,2.6,0
2017-01-08 16:00,11.8,74,1009.4,320,2.8,0
2017-01-08 17:00,11.1,76,1009.8,320,2.6,0
2017-01-08 18:00,10.6,74,1010.2,290,3,0
2017-01-08 19:00,9.8,75,1010.6,290,3.2,0
2017-01-08 20:00,9.2,75,1010.7,290,4,0
2017-01-08 21:00,9.2,68,1010.8,290,3.8,0
2017-01-08 22:00,9.3,71,1011.1,290,3.3,0
2017-01-08 23:00,9.3,75,1011.3,290,2.4,0
2017-01-09 00:00,9.3,76,1010.9,290,2.7,0
2017-01-09 01:00,8.9,78,1010.2,290,6.3,0
2017-01-09 02:00,8.6,79,1010.5,290,7.1,0
2017-01-09 03:00,8.9,77,1012.8,290,3.9,0
2017-01-09 04:00,8.8,77,1013,290,2.8,0
2017-01-09 05:00,8.3,79,1013.2,290,3.7,0
2017-01-09 06:00,7.9,74,1013.9,290,5.4,0
2017-01-09 07:00,7.3,67,1014.4,290,3.4,0
2017-01-09 08:00,7.3,65,1015.2,290,4,0
2017-01-09 09:00,7.2,65,1016,290,4.9,0
2017-01-09 10:00,7.4,65,1016.5,290,4.2,0
2017-01-09 11:00,7.4,65,1017,290,4.6,0
2017-01-09 12:00,7.8,63,1015.9,290,4.4,0
2017-01-09 13:00,7.9,61,1015.5,290,4.1,0
2017-01-09 14:00,8.6,60,1015.3,320,4.1,0
2017-01-09 15:00,8.4,59,1015.3,320,4.7,0
2017-01-09 16:00,8.1,61,1015.1,290,4.8,0
2017-01-09 17:00,7.3,63,1015.5,290,5.4,0
2017-01-09 18:00,6.4,65,1016.1,290,3.8,0
2017-01-09 19:00,6.1,66,1016.5,320,3.5,0
2017-01-09 20:00,6,64,1016.7,290,4,0
2017-01-09 21:00,5.9,66,1017.3,340,1.8,0
2017-01-09 22:00,5.5,67,1017.4,290,3.2,0
2017-01-09 23:00,4.8,70,1018,290,4.2,0
2017-01-10 00:00,4.7,70,1018,290,4.3,0
2017-01-10 01:00,4.6,69,1017.8,340,2.2,0
2017-01-10 02:00,4.7,66,1017.5,290,3.5,0
2017-01-10 03:00,4.9,64,1018.1,290,4.5,0
2017-01-10 04:00,4.5,65,1018.2,290,4.6,0
2017-01-10 05:00,4.5,64,1018.2,290,4.2,0
2017-01-10 06:00,5,64,1018.6,290,5.1,0
2017-01-10 07:00,4.9,64,1019.1,290,4.8,0
2017-01-10 08:00,4.9,64,1019.5,290,4.7,0
2017-01-10 09:00,5.7,59,1020.6,290,3.4,0
2017-01-10 10:00,6.1,60,1021,290,4.5,0
2017-01-10 11:00,6.2,55,1021,290,4.6,0
2017-01-10 12:00,7,56,1019.8,290,6.4,0
2017-01-10 13:00,7.1,54,1019.3,290,7.1,0
2017-01-10 14:00,7.1,52,1018.4,290,6,0
2017-01-10 15:00,7.3,56,1018.1,290,7,0
2017-01-10 16:00,6.5,56,1018.7,290,6.9,0
2017-01-10 17:00,5.9,57,1019.6,290,6.9,0
2017-01-10 18:00,5.3,59,1019.9,290,5.9,0
2017-01-10 19:00,5.5,57,1020.9,290,4.7,0
2017-01-10 20:00,5.4,59,1021.4,320,3.6,0
2017-01-10 21:00,5.7,60,1021.7,320,3.2,0
2017-01-10 22:00,5.2,64,1022.2,290,3.1,0
2017-01-10 23:00,5,64,1022.1,320,2.7,0
2017-01-11 00:00,4.7,62,1022.7,290,2.7,0
2017-01-11 01:00,3.9,62,1022.8,290,3.7,0
2017-01-11 02:00,3.7,58,1022.9,290,2.7,0
2017-01-11 03:00,3.7,59,1022.9,290,3.1,0
2017-01-11 04:00,3.3,59,1023.1,320,3.1,0
2017-01-11 05:00,3.2,60,1023,270,1.8,0
2017-01-11 06:00,3.1,60,1023.4,290,3.1,0
2017-01-11 07:00,3,58,1024.6,290,4.2,0
2017-01-11 08:00,3.1,64,1024.2,320,2.7,0
2017-01-11 09:00,3.2,63,1024.6,290,2.8,0
2017-01-11 10:00,3.7,60,1025,320,2.5,0
2017-01-11 11:00,3.5,62,1024.3,340,4.1,0
2017-01-11 12:00,3.9,53,1023.7,320,4.7,0
2017-01-11 13:00,4.3,52,1022.9,290,4.8,0
2017-01-11 14:00,4.1,53,1022.6,290,5.1,0
2017-01-11 15:00,4.3,55,1022.2,290,4.4,0
2017-01-11 16:00,4.1,57,1022.1,290,4.9,0
2017-01-11 17:00,3.8,57,1022.1,290,3.9,0
2017-01-11 18:00,2.8,61,1022.3,290,2.6,0
2017-01-11 19:00,2.8,61,1022.6,290,3,0
2017-01-11 20:00,2.6,64,1022,320,1.6,0
2017-01-11 21:00,2.7,64,1021.9,290,2.9,0
2017-01-11 22:00,2.7,64,1022.1,290,3,0
2017-01-11 23:00,2.2,67,1021.7,270,1.7,0
2017-01-12 00:00,3,65,1021.8,270,2.3,0
2017-01-12 01:00,2.8,67,1021.3,230,2.2,0
2017-01-12 02:00,2.9,71,1021.5,230,1.2,0
2017-01-12 03:00,2.5,76,1021.3,270,0.9,0
2017-01-12 04:00,2.1,77,1020.7,290,2,0
2017-01-12 05:00,2.4,69,1020.1,290,2.8,0
2017-01-12 06:00,2.1,70,1019.6,290,2.7,0
2017-01-12 07:00,2.5,71,1019.9,270,2.1,0
2017-01-12 08:00,2.4,71,1020,270,1.2,0
2017-01-12 09:00,4.4,62,1019.9,270,2.1,0
2017-01-12 10:00,6.3,54,1020.1,290,2.9,0
2017-01-12 11:00,7.4,49,1019.4,290,5,0
2017-01-12 12:00,8.6,41,1018.1,270,4.8,0
2017-01-12 13:00,9.4,40,1016.4,290,4.9,0
2017-01-12 14:00,9.3,44,1015.6,290,4.8,0
2017-01-12 15:00,8.7,51,1015.2,270,4.3,0
2017-01-12 16:00,8.2,59,1014.8,290,4.5,0
2017-01-12 17:00,8.1,64,1014.5,290,3.5,0
2017-01-12 18:00,7.7,68,1014.5,290,3.4,0
2017-01-12 19:00,6.8,78,1014.7,290,3.4,0
2017-01-12 20:00,6.7,78,1014.9,270,3.8,0
2017-01-12 21:00,6.9,76,1014.9,270,3.1,0
2017-01-12 22:00,6.9,65,1014.7,290,3.3,0
2017-01-12 23:00,6.8,64,1014.9,290,3.3,0
2017-01-13 00:00,6.2,62,1015.1,290,2.3,0
2017-01-13 01:00,5.2,68,1015.3,290,1.2,0
2017-01-13 02:00,3.5,71,1015.4,290,1.5,0
2017-01-13 03:00,2.2,75,1015.5,250,0.6,0
2017-01-13 04:00,2,77,1015.1,290,1.2,0
2017-01-13 05:00,2.3,71,1015.1,290,1.6,0
2017-01-13 06:00,2,74,1015.3,290,1.2,0
2017-01-13 07:00,1.5,77,1015.6,290,1.1,0
2017-01-13 08:00,0.4,87,1015.6,0,0.3,0
2017-01-13 09:00,4.6,70,1015.9,0,0,0
2017-01-13 10:00,6.8,61,1015.9,200,0.8,0
2017-01-13 11:00,8.5,49,1015.4,270,3.4,0
2017-01-13 12:00,8.4,43,1014.7,270,4.3,0
2017-01-13 13:00,7.9,51,1013.8,290,5.1,0
2017-01-13 14:00,8.5,53,1012.9,290,5.3,0
2017-01-13 15:00,8.9,50,1012.7,290,8.2,0
2017-01-13 16:00,8.3,44,1012.7,290,8,0
2017-01-13 17:00,7.7,43,1013,290,7.9,0
2017-01-13 18:00,6.8,46,1013.5,290,6.4,0
2017-01-13 19:00,5.7,65,1014.3,290,4.5,0
2017-01-13 20:00,4.8,55,1014.9,290,5.8,0
2017-01-13 21:00,3.5,55,1015.9,290,6.2,0
2017-01-13 22:00,3.4,54,1016.9,320,3.8,0
2017-01-13 23:00,2.2,54,1018.1,290,3.5,0
2017-01-14 00:00,2.4,56,1018.3,320,2.1,0
2017-01-14 01:00,2.2,52,1018.2,320,3.9,0
2017-01-14 02:00,2.7,54,1018.6,340,2.7,0
2017-01-14 03:00,3,55,1019,290,2.6,0
2017-01-14 04:00,3.2,54,1018.9,290,4.3,0
2017-01-14 05:00,3.2,56,1018.9,290,4,0
2017-01-14 06:00,3.2,57,1019.4,290,3.8,0
2017-01-14 07:00,2.9,55,1020,290,3.7,0
2017-01-14 08:00,3,54,1020.4,320,3,0
2017-01-14 09:00,2.9,57,1021.5,320,2.9,0
2017-01-14 10:00,2.7,58,1022.1,340,3.2,0
2017-01-14 11:00,3.1,55,1021.9,320,4,0
2017-01-14 12:00,2.7,64,1021.3,290,3.7,0
2017-01-14 13:00,2.9,61,1020.4,290,5.2,0
2017-01-14 14:00,3.7,54,1019.6,290,4,0
2017-01-14 15:00,3.3,57,1019.9,320,4.4,0
2017-01-14 16:00,3.1,58,1020.2,290,5.1,0
2017-01-14 17:00,2.7,62,1021.1,290,3.8,0
2017-01-14 18:00,1.2,64,1021.3,320,4.1,0
2017-01-14 19:00,0.5,62,1021.6,290,3.9,0
2017-01-14 20:00,0.1,59,1022.1,290,4.9,0
2017-01-14 21:00,0.4,60,1023.1,290,3.4,0
2017-01-14 22:00,0.4,58,1023,290,4.8,0
2017-01-14 23:00,0.7,60,1022.9,290,3.9,0
2017-01-15 00:00,0.9,60,1023.2,290,3.5,0
2017-01-15 01:00,1.2,61,1023.7,320,3.8,0
2017-01-15 02:00,0.8,58,1024.5,340,5.2,0
2017-01-15 03:00,0.5,61,1025,320,3,0
2017-01-15 04:00,-0.1,62,1025.2,320,3.2,0
2017-01-15 05:00,-0.3,64,1025.3,320,3.3,0
2017-01-15 06:00,-0.3,65,1025.7,320,3.5,0
2017-01-15 07:00,-0.5,63,1025.9,320,3.1,0
2017-01-15 08:00,-0.6,66,1025.7,320,2.9,0
2017-01-15 09:00,0.3,63,1025.9,320,3.2,0
2017-01-15 10:00,1.6,61,1025.9,340,4.3,0
2017-01-15 11:00,2.7,59,1025.6,340,4.2,0
2017-01-15 12:00,3.1,56,1024.6,290,5.1,0
2017-01-15 13:00,4.1,52,1023.4,290,4.1,0
2017-01-15 14:00,4,49,1023,290,4.8,0
2017-01-15 15:00,4.3,53,1022.9,290,4.6,0
2017-01-15 16:00,4.5,50,1023.3,320,3.2,0
2017-01-15 17:00,3.7,52,1023.3,290,3.1,0
2017-01-15 18:00,2.3,56,1023.6,290,3.2,0
2017-01-15 19:00,2.1,55,1024.1,290,4.2,0
2017-01-15 20:00,1.5,54,1024.4,290,3.6,0
2017-01-15 21:00,1.8,56,1023.9,290,3.7,0
2017-01-15 22:00,1.5,57,1023.7,320,1.9,0
2017-01-15 23:00,1.4,57,1023.8,290,2.4,0
2017-01-16 00:00,0.8,60,1023.8,290,1.7,0
2017-01-16 01:00,1.3,60,1023.8,290,4,0
2017-01-16 02:00,1.6,61,1024,320,2.3,0
2017-01-16 03:00,1.8,61,1024.5,290,2.4,0
2017-01-16 04:00,2.2,60,1024.5,290,1.9,0
2017-01-16 05:00,2.4,60,1024.2,320,2.7,0
2017-01-16 06:00,2.7,59,1024.6,290,2,0
2017-01-16 07:00,2.9,60,1024,340,3.6,0
2017-01-16 08:00,3,59,1024.7,340,3,0
2017-01-16 09:00,3.3,57,1025.2,340,4.2,0
2017-01-16 10:00,3.5,57,1025.7,340,2.4,0
2017-01-16 11:00,4.1,53,1026,340,2.7,0
2017-01-16 12:00,5.4,52,1025.4,320,3.1,0
2017-01-16 13:00,4.9,48,1024.9,290,3.6,0
2017-01-16 14:00,5.6,49,1024.4,290,3.8,0
2017-01-16 15:00,5.1,50,1024.4,320,3.6,0
2017-01-16 16:00,5.2,51,1024.5,290,3.5,0
2017-01-16 17:00,4.5,57,1025.1,290,3,0
2017-01-16 18:00,2.8,58,1025.7,290,2.6,0
2017-01-16 19:00,2.5,57,1026.5,290,2.6,0
2017-01-16 20:00,1.7,60,1026.5,290,2.7,0
2017-01-16 21:00,1.2,64,1026.5,290,1.4,0
2017-01-16 22:00,1.2,63,1026.5,290,2.9,0
2017-01-16 23:00,1.8,60,1027.2,290,3.3,0
2017-01-17 00:00,0.6,67,1027.2,290,3.2,0
2017-01-17 01:00,0.6,68,1027.1,290,3.4,0
2017-01-17 02:00,0.5,68,1027.6,290,3.3,0
2017-01-17 03:00,0.9,67,1027.6,290,2.8,0
2017-01-17 04:00,1.1,68,1027.7,290,3.3,0
2017-01-17 05:00,1.5,68,1027.7,290,3.4,0
2017-01-17 06:00,1.7,67,1027.7,290,3.5,0
2017-01-17 07:00,2.2,66,1028.1,290,3.1,0
2017-01-17 08:00,1.5,70,1027.9,290,3,0
2017-01-17 09:00,5.3,60,1028.1,290,2.4,0
2017-01-17 10:00,7.8,53,1028.7,320,1,0
2017-01-17 11:00,9.2,46,1028.5,90,1.5,0
2017-01-17 12:00,10.7,43,1027.5,110,1.5,0
2017-01-17 13:00,9,51,1027.2,290,3.5,0
2017-01-17 14:00,8.9,56,1026.4,340,2.8,0
2017-01-17 15:00,8.7,58,1025.8,360,3.6,0
2017-01-17 16:00,8.3,60,1026,20,3.5,0
2017-01-17 17:00,7.4,65,1026.2,340,2.8,0
2017-01-17 18:00,5.5,71,1026.8,290,2,0
2017-01-17 19:00,4.8,73,1027.5,290,4.2,0
2017-01-17 20:00,4.9,73,1027.3,290,3.1,0
2017-01-17 21:00,5.2,73,1027.4,290,2.4,0
2017-01-17 22:00,5.4,72,1027.8,290,3.6,0
2017-01-17 23:00,5.4,70,1027.6,290,2.6,0
2017-01-18 00:00,5.1,72,1027.4,290,1.5,0
2017-01-18 01:00,4.9,73,1027.1,290,2.4,0
2017-01-18 02:00,4.5,77,1027,290,2.2,0
2017-01-18 03:00,4.8,77,1027.3,290,2.8,0
2017-01-18 04:00,5.6,75,1027.2,290,3.6,0
2017-01-18 05:00,5.2,74,1026.8,290,3.6,0
2017-01-18 06:00,4.8,72,1026.9,290,4.7,0
2017-01-18 07:00,4.6,72,1027.2,320,4,0
2017-01-18 08:00,4.7,70,1026.9,290,4.6,0
2017-01-18 09:00,5.4,65,1026.8,290,3.1,0
2017-01-18 10:00,6.1,61,1027,290,3.9,0
2017-01-18 11:00,7.3,58,1026.6,290,4.2,0
2017-01-18 12:00,6.8,58,1025.8,290,3.3,0
2017-01-18 13:00,6.7,58,1025.6,320,3.3,0
2017-01-18 14:00,6.8,58,1024.3,340,2.8,0
2017-01-18 15:00,7.1,58,1024.1,320,3,0
2017-01-18 16:00,6.8,62,1024.6,290,2.7,0
2017-01-18 17:00,6.7,60,1024.7,290,2.9,0
2017-01-18 18:00,6,65,1024.6,320,1.8,0
2017-01-18 19:00,6,63,1025,320,2.1,0
2017-01-18 20:00,6,63,1024.9,290,2.5,0
2017-01-18 21:00,5.7,63,1024.5,290,2.8,0
2017-01-18 22:00,4.9,67,1024.1,290,2.3,0
2017-01-18 23:00,5.2,66,1024.5,290,3.8,0
2017-01-19 00:00,4.6,68,1023.8,320,1.9,0
2017-01-19 01:00,4.4,69,1023.1,320,1.8,0
2017-01-19 02:00,4.8,68,1023.1,290,2.9,0
2017-01-19 03:00,5.7,63,1023.2,290,2.7,0
2017-01-19 04:00,5.4,65,1022.7,290,2.5,0
2017-01-19 05:00,5.5,65,1022.7,320,2.9,0
2017-01-19 06:00,4.8,69,1022.1,290,2.8,0
2017-01-19 07:00,4.6,70,1022.5,290,3.2,0
2017-01-19 08:00,5,71,1022.9,290,3.4,0
2017-01-19 09:00,5.7,69,1022.6,290,2.1,0
2017-01-19 10:00,7,64,1022.4,290,2.3,0
2017-01-19 11:00,8,60,1021.8,320,2.4,0
2017-01-19 12:00,8.4,59,1021.1,360,2.1,0
2017-01-19 13:00,9.1,58,1019.7,360,3.2,0
2017-01-19 14:00,8.7,58,1019.2,290,3.6,0
2017-01-19 15:00,6.5,56,1018.7,290,4,0
2017-01-19 16:00,6.3,62,1018,290,4,0
2017-01-19 17:00,5.9,61,1017.9,290,4.3,0
2017-01-19 18:00,5.1,66,1018.4,290,3.7,0
2017-01-19 19:00,4.7,67,1018.4,290,5,0
2017-01-19 20:00,4.8,67,1018.8,290,4.4,0
2017-01-19 21:00,5.1,64,1018,290,5.7,0
2017-01-19 22:00,4.8,64,1017.7,290,7,0
2017-01-19 23:00,5.2,60,1017.9,290,6.5,0
2017-01-20 00:00,5.2,62,1018.1,290,4.2,0
2017-01-20 01:00,6.4,56,1017.3,270,3,0
2017-01-20 02:00,7,60,1016.6,250,2.7,0
2017-01-20 03:00,5.5,80,1016.8,290,6.4,0
2017-01-20 04:00,4.9,66,1016,290,8.6,0
2017-01-20 05:00,4.6,52,1016,290,9.7,0
2017-01-20 06:00,2,83,1016.7,290,10,0
2017-01-20 07:00,3,69,1017.3,290,8.6,0
2017-01-20 08:00,3.3,61,1018.3,290,8.6,0
2017-01-20 09:00,2.9,58,1019.4,290,7.8,0
2017-01-20 10:00,2.9,55,1020,290,9.3,0
2017-01-20 11:00,2.3,59,1020.4,290,10.1,0
2017-01-20 12:00,0.8,70,1020.2,290,10.7,0
2017-01-20 13:00,1.3,67,1020.2,290,8.7,0
2017-01-20 14:00,2.6,60,1020.4,290,8.7,0
2017-01-20 15:00,1.9,68,1021.2,290,6.6,0
2017-01-20 16:00,0.6,82,1021.9,290,6.5,0
